BudgetID,PlanningTool,Department,Month,Year,AllocatedBudget,RevisedBudget
BUD_0087938,Anaplan,Finance,9,2025,4859277.48,304917.21
BUD_0087939,Anaplan,IT,11,2026,2264068.46,5012003.15
BUD_0087940,Anaplan,Marketing,7,2026,827136.53,3314525.62
BUD_0087941,Anaplan,Marketing,6,2025,1623622.71,1888768.53
BUD_0087942,Excel_Upload,Marketing,3,2024,3310713.83,1947222.35
BUD_0087943,Hyperion,Sales,2,2026,3797706.77,745509.66
BUD_0087944,Hyperion,Operations,8,2026,3842760.73,346324.29
BUD_0087945,Excel_Upload,Sales,8,2025,2776229.03,901679.36
BUD_0087946,Hyperion,Finance,5,2025,3938179.95,5703823.11
BUD_0087947,Anaplan,Sales,12,2024,4190482.11,4904608.41
BUD_0087948,Excel_Upload,Sales,11,2026,1163582.49,5892781.66
BUD_0087949,Excel_Upload,IT,3,2025,1882779.3,1683620.63
BUD_0087950,Excel_Upload,Operations,6,2024,3798626.52,5341071.47
BUD_0087951,Anaplan,Operations,3,2025,131332.55,600849.04
BUD_0087952,Anaplan,Sales,4,2024,3710593.85,202109.35
BUD_0087953,Anaplan,Marketing,1,2024,4229551.14,5366814.36
BUD_0087954,Excel_Upload,Finance,12,2025,3716351.49,3853414.57
BUD_0087955,Anaplan,Marketing,7,2025,2995773.24,2111910.79
BUD_0087956,Excel_Upload,Marketing,1,2025,1252864.64,4348713.5
BUD_0087957,Anaplan,Sales,11,2024,2671880.61,4403244.2
BUD_0087958,Anaplan,Operations,10,2026,2641514.85,3702829.68
BUD_0087959,Anaplan,IT,10,2024,1548250.19,1972441.26
BUD_0087960,Anaplan,Marketing,7,2024,1138432.09,5294761.6
BUD_0087961,Hyperion,Sales,1,2025,2122520.22,4558112.59
BUD_0087962,Anaplan,Sales,1,2025,4437813.79,2316364.01
BUD_0087963,Hyperion,IT,1,2025,1467573.7,3673481.86
BUD_0087964,Excel_Upload,IT,4,2026,2914132.08,860843.91
BUD_0087965,Excel_Upload,Operations,2,2024,1839761.63,1614694.43
BUD_0087966,Hyperion,Marketing,6,2024,3296802.48,2947038.52
BUD_0087967,Excel_Upload,Operations,7,2024,2953540.72,3207594.36
BUD_0087968,Anaplan,Operations,4,2026,1678832.13,1578192.37
BUD_0087969,Hyperion,Finance,3,2025,4997107.81,3681494.56
BUD_0087970,Hyperion,Sales,8,2024,4093206.83,3069243.03
BUD_0087971,Excel_Upload,IT,4,2024,2561563.97,446003.15
BUD_0087972,Excel_Upload,Sales,6,2024,2523323.3,3320424.01
BUD_0087973,Hyperion,Sales,10,2026,3471131.92,1450620.22
BUD_0087974,Excel_Upload,Operations,8,2024,366218.63,4092536.28
BUD_0087975,Hyperion,Sales,3,2025,3496354.79,998055.25
BUD_0087976,Hyperion,Sales,6,2026,1067211.17,3454004.24
BUD_0087977,Hyperion,IT,5,2026,2401038.44,1030282.17
BUD_0087978,Anaplan,Sales,8,2026,2398225.91,250907.54
BUD_0087979,Anaplan,Marketing,11,2026,2467122.46,5813171.73
BUD_0087980,Excel_Upload,Finance,1,2026,3847449.5,3580087.87
BUD_0087981,Hyperion,Finance,8,2025,1143598.98,3156491.69
BUD_0087982,Excel_Upload,Marketing,1,2025,2240534.02,4280995.39
BUD_0087983,Anaplan,Finance,8,2025,4670431.34,2604410.56
BUD_0087984,Excel_Upload,Sales,7,2025,1058712.14,3602347.52
BUD_0087985,Hyperion,IT,9,2024,2720660.38,1154608.19
BUD_0087986,Hyperion,Operations,12,2026,828112.87,1611452.77
BUD_0087987,Anaplan,Sales,1,2025,4419878.63,5657890.08
BUD_0087988,Hyperion,Operations,3,2025,3379479.94,5088397.01
BUD_0087989,Excel_Upload,Sales,8,2025,2874674.7,4514564.4
BUD_0087990,Hyperion,Sales,1,2025,3072353.06,2974385.36
BUD_0087991,Anaplan,Sales,4,2026,97213.0,1486870.19
BUD_0087992,Hyperion,IT,5,2024,645262.78,1185637.33
BUD_0087993,Anaplan,IT,6,2026,2133689.6,3389317.13
BUD_0087994,Hyperion,IT,2,2025,4207922.02,2826952.76
BUD_0087995,Anaplan,Sales,10,2026,3522718.16,3159287.27
BUD_0087996,Anaplan,Sales,12,2025,3495130.71,4930373.44
BUD_0087997,Hyperion,Marketing,2,2024,3646594.78,5171193.06
BUD_0087998,Excel_Upload,Marketing,1,2025,3123576.99,1983494.15
BUD_0087999,Anaplan,Operations,9,2026,4897228.39,2698803.35
BUD_0088000,Hyperion,IT,4,2025,509017.41,2211493.77
BUD_0088001,Excel_Upload,Finance,1,2024,767915.58,2501323.41
BUD_0088002,Excel_Upload,Operations,2,2026,2735521.23,1642408.74
BUD_0088003,Excel_Upload,Operations,5,2024,1511583.45,1904362.72
BUD_0088004,Excel_Upload,Finance,2,2025,4934832.16,3769937.65
BUD_0088005,Anaplan,Finance,7,2026,3450997.5,1007512.45
BUD_0088006,Anaplan,IT,5,2025,3753479.97,4947877.26
BUD_0088007,Anaplan,Sales,12,2026,317978.22,95830.04
BUD_0088008,Excel_Upload,Operations,1,2024,2998111.41,4378921.91
BUD_0088009,Anaplan,Finance,10,2025,4197411.89,4564780.37
BUD_0088010,Hyperion,IT,4,2024,2531592.98,3873967.48
BUD_0088011,Excel_Upload,Operations,6,2026,2463239.39,1984115.62
BUD_0088012,Hyperion,Sales,6,2024,3705217.75,4981541.4
BUD_0088013,Excel_Upload,Operations,10,2024,1608407.88,4179132.29
BUD_0088014,Hyperion,Finance,5,2026,1199182.29,1643141.61
BUD_0088015,Hyperion,Finance,8,2024,583327.94,5588676.82
BUD_0088016,Hyperion,Marketing,3,2024,2906975.52,4237728.31
BUD_0088017,Anaplan,IT,8,2026,3001208.17,5948328.82
BUD_0088018,Anaplan,IT,8,2026,2067518.39,4110794.04
BUD_0088019,Excel_Upload,Sales,4,2024,1382745.26,1754018.47
BUD_0088020,Anaplan,Operations,8,2025,4252713.92,3634506.9
BUD_0088021,Anaplan,Sales,1,2026,4357982.47,1732293.23
BUD_0088022,Anaplan,Finance,3,2024,4327404.9,4079821.11
BUD_0088023,Excel_Upload,Operations,1,2026,696804.05,4109635.81
BUD_0088024,Excel_Upload,Marketing,10,2025,4382436.21,3156442.91
BUD_0088025,Anaplan,Marketing,3,2024,4558264.47,1250771.14
BUD_0088026,Excel_Upload,Operations,6,2024,3484569.46,2834912.12
BUD_0088027,Excel_Upload,IT,9,2026,1053383.28,1405145.59
BUD_0088028,Excel_Upload,Sales,6,2026,1011822.3,2282092.12
BUD_0088029,Anaplan,Marketing,4,2024,2905225.86,5270352.14
BUD_0088030,Anaplan,Marketing,8,2024,1238072.87,4507492.48
BUD_0088031,Hyperion,Operations,7,2026,1884258.82,3270114.59
BUD_0088032,Hyperion,Marketing,11,2026,2553738.38,4098611.63
BUD_0088033,Hyperion,Finance,4,2024,2289441.44,1096657.41
BUD_0088034,Excel_Upload,Operations,1,2026,3227723.81,5404469.5
BUD_0088035,Hyperion,Finance,11,2026,3474962.28,2791872.3
BUD_0088036,Hyperion,Operations,11,2025,1614937.12,675403.89
BUD_0088037,Excel_Upload,Finance,11,2026,4412718.53,1439372.29
BUD_0088038,Excel_Upload,Sales,12,2024,215288.48,2391714.15
BUD_0088039,Anaplan,Sales,1,2026,2826352.09,3760302.82
BUD_0088040,Hyperion,Operations,1,2026,2275727.1,74195.98
BUD_0088041,Anaplan,Sales,7,2026,550213.16,2746797.43
BUD_0088042,Excel_Upload,Sales,10,2026,3861140.4,5688837.65
BUD_0088043,Hyperion,Marketing,1,2026,1694461.6,673480.33
BUD_0088044,Hyperion,Operations,5,2026,4724637.24,5677353.01
BUD_0088045,Hyperion,Marketing,9,2026,4557603.0,1665682.0
BUD_0088046,Anaplan,Finance,8,2025,2835348.7,5520810.71
BUD_0088047,Hyperion,Marketing,12,2026,4567320.52,550203.18
BUD_0088048,Anaplan,Marketing,7,2025,2205668.38,4562130.6
BUD_0088049,Anaplan,Marketing,2,2024,4038490.24,4266785.47
BUD_0088050,Excel_Upload,Operations,2,2026,4086001.66,1902990.69
BUD_0088051,Hyperion,IT,7,2025,1166403.71,1990168.44
BUD_0088052,Anaplan,Marketing,3,2024,1884588.31,5958810.15
BUD_0088053,Hyperion,IT,3,2024,4488676.19,2362297.33
BUD_0088054,Hyperion,IT,8,2026,2980546.41,2952743.74
BUD_0088055,Excel_Upload,IT,4,2024,2929698.11,5574953.19
BUD_0088056,Anaplan,Marketing,1,2026,1115630.2,3909595.92
BUD_0088057,Anaplan,Finance,5,2026,2941398.12,4423925.82
BUD_0088058,Excel_Upload,Finance,2,2024,3628293.11,1495841.45
BUD_0088059,Anaplan,Marketing,8,2024,3381167.28,2741504.64
BUD_0088060,Anaplan,Operations,9,2025,3266804.48,3122654.22
BUD_0088061,Anaplan,Sales,4,2026,4125563.85,5875143.19
BUD_0088062,Excel_Upload,Operations,7,2026,57698.05,5104727.97
BUD_0088063,Anaplan,Finance,7,2026,3401072.62,4033778.79
BUD_0088064,Hyperion,Finance,12,2026,3426617.9,3985666.46
BUD_0088065,Excel_Upload,IT,1,2025,2095182.83,2324297.48
BUD_0088066,Excel_Upload,Marketing,4,2024,4316281.3,1993825.72
BUD_0088067,Excel_Upload,Marketing,8,2026,3973308.31,3321250.87
BUD_0088068,Anaplan,IT,4,2024,2395372.62,2019564.8
BUD_0088069,Excel_Upload,Finance,11,2025,2269642.63,3526745.4
BUD_0088070,Anaplan,Finance,5,2024,4709124.9,1821194.99
BUD_0088071,Hyperion,Sales,4,2025,3152359.75,3567504.24
BUD_0088072,Excel_Upload,Operations,10,2025,1683357.19,4640566.86
BUD_0088073,Excel_Upload,Operations,3,2025,3248916.82,2468457.56
BUD_0088074,Excel_Upload,Marketing,7,2025,3799130.0,2019610.03
BUD_0088075,Hyperion,Finance,1,2024,1855861.65,538600.36
BUD_0088076,Anaplan,Finance,3,2026,4611268.92,348501.96
BUD_0088077,Excel_Upload,IT,4,2025,1744446.62,4493711.0
BUD_0088078,Hyperion,Operations,6,2025,4780718.78,2475422.71
BUD_0088079,Anaplan,IT,9,2025,1756577.72,4476043.2
BUD_0088080,Excel_Upload,IT,1,2026,3838133.62,3124885.26
BUD_0088081,Anaplan,Sales,3,2024,569651.01,1664029.6
BUD_0088082,Excel_Upload,Operations,11,2024,3332078.65,308741.06
BUD_0088083,Hyperion,Finance,2,2024,3939323.98,5198083.17
BUD_0088084,Anaplan,IT,8,2026,4433349.59,2345514.45
BUD_0088085,Hyperion,Operations,10,2026,2279264.32,1379264.79
BUD_0088086,Excel_Upload,Finance,12,2024,2282526.68,2794284.55
BUD_0088087,Hyperion,Operations,2,2024,4487773.28,3080449.38
BUD_0088088,Anaplan,Sales,10,2025,1003414.21,5797578.95
BUD_0088089,Anaplan,Operations,2,2026,4645435.63,4571237.52
BUD_0088090,Excel_Upload,Operations,11,2024,2641135.01,2265511.83
BUD_0088091,Anaplan,Sales,1,2026,788009.99,4544000.11
BUD_0088092,Excel_Upload,IT,2,2025,979162.8,2534097.82
BUD_0088093,Hyperion,IT,6,2026,1975163.32,5045398.19
BUD_0088094,Hyperion,Marketing,8,2025,2328796.85,2804812.61
BUD_0088095,Hyperion,Marketing,1,2026,2892922.37,3412469.2
BUD_0088096,Excel_Upload,Marketing,9,2024,2362864.05,2907840.26
BUD_0088097,Hyperion,IT,10,2025,2293375.1,3870033.97
BUD_0088098,Excel_Upload,Finance,3,2026,1624620.51,1221709.21
BUD_0088099,Hyperion,IT,9,2025,1213403.87,1292993.01
BUD_0088100,Hyperion,Marketing,8,2025,2772693.56,5049274.21
BUD_0088101,Anaplan,Marketing,8,2026,4912475.1,731412.32
BUD_0088102,Hyperion,Finance,5,2024,2743976.66,2234962.1
BUD_0088103,Hyperion,Finance,9,2026,68009.56,3372879.82
BUD_0088104,Excel_Upload,Sales,4,2024,3627160.29,1874748.92
BUD_0088105,Anaplan,Operations,11,2024,1343410.97,3649718.09
BUD_0088106,Excel_Upload,Operations,11,2025,1709874.99,5249672.67
BUD_0088107,Hyperion,IT,6,2024,107562.0,4295660.62
BUD_0088108,Hyperion,IT,11,2025,4956659.39,2569946.41
BUD_0088109,Anaplan,Sales,8,2026,2236603.66,5074502.93
BUD_0088110,Hyperion,Marketing,7,2024,3047309.58,1870984.2
BUD_0088111,Excel_Upload,Finance,6,2025,4804111.47,4559069.43
BUD_0088112,Excel_Upload,IT,7,2024,160662.12,5657333.23
BUD_0088113,Anaplan,Sales,3,2026,4257490.81,3700644.76
BUD_0088114,Hyperion,Marketing,8,2025,4783812.48,4587025.63
BUD_0088115,Anaplan,IT,11,2026,1268644.81,3216821.87
BUD_0088116,Hyperion,Finance,6,2024,260283.4,967550.6
BUD_0088117,Hyperion,Sales,7,2025,2536114.05,4302339.14
BUD_0088118,Hyperion,Sales,1,2025,1129026.79,2116249.0
BUD_0088119,Excel_Upload,Sales,6,2026,897093.58,4986588.61
BUD_0088120,Anaplan,Finance,7,2024,1664489.47,244555.52
BUD_0088121,Excel_Upload,Sales,5,2024,480786.89,456085.54
BUD_0088122,Excel_Upload,Finance,11,2024,1701704.71,5999947.49
BUD_0088123,Excel_Upload,Marketing,7,2024,4939241.92,4759375.75
BUD_0088124,Anaplan,Finance,12,2024,1180706.74,3116337.26
BUD_0088125,Excel_Upload,IT,3,2024,173675.83,2539401.01
BUD_0088126,Excel_Upload,Finance,2,2026,2452220.13,1593820.87
BUD_0088127,Hyperion,Sales,6,2026,3510112.49,1426809.21
BUD_0088128,Hyperion,Marketing,7,2024,4266114.13,1588681.39
BUD_0088129,Excel_Upload,Sales,1,2024,4711526.81,503788.82
BUD_0088130,Anaplan,Marketing,9,2025,4301502.98,5242034.74
BUD_0088131,Excel_Upload,Finance,2,2024,2402414.52,401530.03
BUD_0088132,Anaplan,Sales,2,2025,2316471.43,5128321.11
BUD_0088133,Hyperion,Finance,7,2024,1223640.04,758238.13
BUD_0088134,Anaplan,Operations,9,2024,1054618.78,56768.45
BUD_0088135,Excel_Upload,Sales,4,2024,4419687.66,828411.91
BUD_0088136,Hyperion,IT,3,2026,3466638.74,4239684.28
BUD_0088137,Anaplan,IT,12,2025,2772380.59,5279471.2
BUD_0088138,Excel_Upload,Sales,8,2026,2631805.85,1279125.22
BUD_0088139,Excel_Upload,Operations,10,2026,2876863.48,1895153.5
BUD_0088140,Anaplan,Sales,3,2024,4954451.5,5253930.12
BUD_0088141,Anaplan,Operations,2,2026,1037891.01,5929248.42
BUD_0088142,Anaplan,Operations,7,2025,1195282.17,442936.42
BUD_0088143,Excel_Upload,Sales,7,2025,1675945.25,2207682.73
BUD_0088144,Hyperion,Sales,10,2024,4156047.65,3934853.52
BUD_0088145,Hyperion,Finance,5,2024,495758.08,2661496.62
BUD_0088146,Excel_Upload,IT,6,2025,3522065.59,5661435.27
BUD_0088147,Anaplan,IT,12,2025,1656545.81,3792715.29
BUD_0088148,Excel_Upload,Sales,9,2026,860860.22,1295540.06
BUD_0088149,Excel_Upload,Finance,4,2026,2807258.55,5320524.55
BUD_0088150,Excel_Upload,Marketing,12,2024,477059.64,3964423.24
BUD_0088151,Excel_Upload,Finance,8,2024,2504507.55,2783367.66
BUD_0088152,Hyperion,Finance,5,2026,4683601.79,5224465.09
BUD_0088153,Anaplan,IT,6,2025,2436679.97,2668803.76
BUD_0088154,Excel_Upload,Finance,6,2024,4291634.48,2463128.74
BUD_0088155,Excel_Upload,Finance,9,2025,3463131.18,3249115.01
BUD_0088156,Anaplan,Operations,9,2024,1534793.23,4042570.58
BUD_0088157,Anaplan,Operations,4,2026,997766.31,4402236.86
BUD_0088158,Excel_Upload,Marketing,11,2026,1326234.41,1646714.97
BUD_0088159,Excel_Upload,Finance,2,2024,1026852.44,3870892.86
BUD_0088160,Anaplan,Sales,3,2026,4564915.52,4424039.66
BUD_0088161,Anaplan,Finance,4,2024,1131547.36,3047305.58
BUD_0088162,Hyperion,Operations,7,2025,1341670.1,4942374.13
BUD_0088163,Excel_Upload,IT,8,2025,87519.04,2326234.86
BUD_0088164,Anaplan,Marketing,6,2025,482156.93,3680197.24
BUD_0088165,Anaplan,Marketing,3,2025,2807913.76,2736195.88
BUD_0088166,Hyperion,IT,5,2025,4462856.41,2248799.74
BUD_0088167,Hyperion,Finance,9,2025,3229026.95,4054719.2
BUD_0088168,Anaplan,Marketing,5,2025,1937882.62,5995639.9
BUD_0088169,Excel_Upload,Finance,7,2025,2716802.56,724396.23
BUD_0088170,Excel_Upload,Sales,2,2024,1089067.83,5039369.16
BUD_0088171,Excel_Upload,IT,7,2024,3929351.13,2168232.73
BUD_0088172,Hyperion,Finance,4,2025,2474488.32,4147148.37
BUD_0088173,Anaplan,Sales,12,2026,1337834.45,3274036.62
BUD_0088174,Anaplan,Operations,10,2024,2389430.66,5003795.57
BUD_0088175,Hyperion,Sales,2,2025,4399269.11,5676539.01
BUD_0088176,Excel_Upload,Sales,8,2025,1161536.82,5338422.25
BUD_0088177,Anaplan,Marketing,7,2025,4821416.76,4269754.25
BUD_0088178,Excel_Upload,Finance,12,2025,3673049.55,2846993.6
BUD_0088179,Anaplan,Sales,3,2025,1644105.54,347334.09
BUD_0088180,Hyperion,Finance,7,2024,3457918.38,4474000.82
BUD_0088181,Hyperion,Marketing,10,2024,2103710.52,4021077.28
BUD_0088182,Excel_Upload,Marketing,5,2024,1351024.56,842465.91
BUD_0088183,Hyperion,Sales,10,2026,949383.98,2118080.42
BUD_0088184,Anaplan,IT,3,2024,3087403.15,1367411.3
BUD_0088185,Hyperion,Operations,6,2024,748427.42,3326813.27
BUD_0088186,Excel_Upload,Operations,6,2026,918243.84,4081545.82
BUD_0088187,Hyperion,Finance,2,2025,3452821.75,4002249.6
BUD_0088188,Anaplan,Sales,3,2025,2969887.0,168985.94
BUD_0088189,Hyperion,Finance,1,2026,4312816.07,4039199.48
BUD_0088190,Anaplan,IT,3,2025,746392.28,5777163.37
BUD_0088191,Excel_Upload,Finance,8,2024,4437291.93,5280207.98
BUD_0088192,Anaplan,Operations,9,2026,4208483.64,5693745.87
BUD_0088193,Hyperion,Marketing,1,2026,3336240.76,4537600.04
BUD_0088194,Hyperion,Sales,6,2025,2237493.59,1547590.04
BUD_0088195,Excel_Upload,Marketing,4,2026,600109.78,3532533.56
BUD_0088196,Hyperion,IT,7,2026,2584869.99,5000677.83
BUD_0088197,Excel_Upload,Operations,8,2024,4200795.1,4777495.43
BUD_0088198,Excel_Upload,Marketing,11,2026,4685215.15,196276.44
BUD_0088199,Anaplan,IT,2,2024,2838988.82,1880694.15
BUD_0088200,Hyperion,Finance,6,2026,1242279.92,5579568.25
BUD_0088201,Anaplan,Marketing,9,2024,3083708.97,5952033.4
BUD_0088202,Excel_Upload,Finance,8,2026,3617494.41,5544374.77
BUD_0088203,Excel_Upload,Sales,10,2025,3696112.41,944993.86
BUD_0088204,Excel_Upload,Finance,9,2024,1514611.7,3065777.53
BUD_0088205,Anaplan,Sales,12,2024,709353.73,3498650.07
BUD_0088206,Anaplan,Finance,2,2025,1284251.82,4768894.55
BUD_0088207,Excel_Upload,Marketing,11,2024,3901832.01,1220699.43
BUD_0088208,Hyperion,IT,2,2024,1836023.9,281590.84
BUD_0088209,Hyperion,Finance,10,2025,4094974.76,4989619.3
BUD_0088210,Hyperion,Finance,11,2024,3778675.86,744397.93
BUD_0088211,Excel_Upload,Finance,8,2024,795303.42,4425959.6
BUD_0088212,Excel_Upload,Marketing,9,2025,4228890.74,486539.77
BUD_0088213,Hyperion,IT,8,2026,3242858.93,2892161.55
BUD_0088214,Anaplan,IT,10,2026,2216555.26,2387687.05
BUD_0088215,Hyperion,Operations,6,2026,2443108.01,5430041.53
BUD_0088216,Anaplan,Marketing,12,2025,4981529.25,2500090.74
BUD_0088217,Hyperion,Marketing,10,2024,948879.69,1963492.95
BUD_0088218,Excel_Upload,Operations,9,2026,232842.81,3166144.67
BUD_0088219,Hyperion,Operations,3,2026,2360795.61,5895474.2
BUD_0088220,Anaplan,IT,4,2025,1014166.32,5029904.77
BUD_0088221,Anaplan,Finance,8,2026,1663864.41,3245459.91
BUD_0088222,Hyperion,Operations,6,2026,66433.1,3425959.79
BUD_0088223,Excel_Upload,Finance,7,2024,2383626.75,2638095.45
BUD_0088224,Excel_Upload,Marketing,7,2026,2092467.08,1138726.84
BUD_0088225,Anaplan,Marketing,6,2024,3784712.93,5229114.11
BUD_0088226,Excel_Upload,Finance,9,2026,2541859.38,1060983.62
BUD_0088227,Hyperion,Finance,3,2024,331605.13,4513135.09
BUD_0088228,Anaplan,Marketing,9,2026,3923671.68,4424000.58
BUD_0088229,Anaplan,Finance,1,2024,3089683.27,2560845.77
BUD_0088230,Hyperion,Operations,3,2024,2833795.36,5346371.73
BUD_0088231,Hyperion,Sales,8,2025,1553433.86,4612354.5
BUD_0088232,Hyperion,Sales,7,2024,4530403.16,2994685.19
BUD_0088233,Excel_Upload,IT,3,2025,499562.45,3576847.15
BUD_0088234,Excel_Upload,Finance,5,2026,1582562.66,4689319.06
BUD_0088235,Excel_Upload,Operations,11,2024,223189.33,849321.66
BUD_0088236,Hyperion,Finance,8,2024,3247540.44,3257955.72
BUD_0088237,Excel_Upload,IT,5,2024,4579522.8,951638.18
BUD_0088238,Excel_Upload,Operations,7,2025,1484064.06,2415374.32
BUD_0088239,Hyperion,Marketing,9,2024,1935406.57,2739657.02
BUD_0088240,Hyperion,Marketing,11,2025,2547594.74,3906891.71
BUD_0088241,Hyperion,Sales,3,2025,4690954.81,1364574.65
BUD_0088242,Anaplan,Operations,4,2025,301152.9,656879.69
BUD_0088243,Hyperion,Marketing,5,2026,1226328.26,5907745.66
BUD_0088244,Hyperion,Finance,11,2025,4137249.7,3379164.5
BUD_0088245,Excel_Upload,Operations,8,2025,2533993.14,577689.59
BUD_0088246,Anaplan,Marketing,8,2025,1091040.64,2818447.24
BUD_0088247,Excel_Upload,IT,5,2024,2906966.31,1714390.61
BUD_0088248,Anaplan,Sales,5,2026,238656.31,2439802.95
BUD_0088249,Hyperion,Finance,12,2025,3782939.25,5608120.46
BUD_0088250,Anaplan,Finance,9,2024,3372916.96,985558.48
BUD_0088251,Hyperion,Operations,3,2026,2173561.69,1668154.36
BUD_0088252,Anaplan,Operations,6,2025,2742618.19,1800054.62
BUD_0088253,Excel_Upload,Finance,1,2025,2003859.15,4866163.49
BUD_0088254,Anaplan,Marketing,10,2025,1729827.18,3089647.3
BUD_0088255,Anaplan,IT,10,2026,4909621.04,5714973.79
BUD_0088256,Hyperion,Operations,3,2024,3369410.33,3033631.46
BUD_0088257,Excel_Upload,Sales,1,2024,2017780.52,2939981.39
BUD_0088258,Excel_Upload,IT,1,2025,4893713.67,3917896.81
BUD_0088259,Hyperion,IT,4,2024,1816581.57,760421.0
BUD_0088260,Hyperion,Sales,4,2024,3726691.64,322115.2
BUD_0088261,Excel_Upload,Operations,12,2024,1139821.69,91917.88
BUD_0088262,Anaplan,Finance,7,2024,1154229.5,3591919.41
BUD_0088263,Excel_Upload,Finance,12,2025,4419139.15,731655.16
BUD_0088264,Excel_Upload,IT,8,2025,1124644.03,5098549.98
BUD_0088265,Excel_Upload,IT,3,2025,3232108.76,3464369.21
BUD_0088266,Hyperion,IT,11,2024,3805936.81,5695617.23
BUD_0088267,Hyperion,IT,5,2024,4496059.17,1169151.57
BUD_0088268,Anaplan,Sales,9,2024,662955.74,653338.93
BUD_0088269,Anaplan,Operations,1,2024,2040569.57,704659.4
BUD_0088270,Excel_Upload,Finance,12,2024,4469021.31,831187.53
BUD_0088271,Hyperion,Finance,9,2026,3163136.4,4464759.88
BUD_0088272,Excel_Upload,Sales,7,2024,698886.3,1964479.04
BUD_0088273,Hyperion,Marketing,12,2025,2669552.22,4905327.0
BUD_0088274,Excel_Upload,Finance,5,2025,2517698.55,4930106.76
BUD_0088275,Anaplan,Sales,8,2024,3406163.04,3404670.61
BUD_0088276,Excel_Upload,IT,6,2024,1838798.34,1078119.2
BUD_0088277,Hyperion,Finance,8,2026,1504638.37,4216980.93
BUD_0088278,Hyperion,Marketing,6,2024,1475941.22,3649523.12
BUD_0088279,Excel_Upload,Sales,11,2025,2264752.1,830770.45
BUD_0088280,Anaplan,Sales,1,2026,3906676.61,3836612.95
BUD_0088281,Excel_Upload,Finance,10,2026,3971155.57,4455420.78
BUD_0088282,Excel_Upload,IT,3,2024,440868.75,5044412.29
BUD_0088283,Hyperion,Operations,8,2026,2934957.99,821760.24
BUD_0088284,Hyperion,Finance,3,2026,2020395.58,3104739.32
BUD_0088285,Anaplan,Finance,12,2025,230664.14,2785661.89
BUD_0088286,Excel_Upload,Marketing,5,2025,3794947.39,5662696.26
BUD_0088287,Anaplan,Operations,8,2025,2427707.02,157394.46
BUD_0088288,Excel_Upload,IT,7,2024,3967811.46,5070115.71
BUD_0088289,Anaplan,Sales,5,2024,4668465.75,464852.43
BUD_0088290,Excel_Upload,Sales,2,2024,4229736.36,5397945.03
BUD_0088291,Anaplan,Sales,9,2024,2901668.19,5568356.21
BUD_0088292,Excel_Upload,Finance,12,2025,1537277.99,2544187.57
BUD_0088293,Hyperion,Marketing,3,2026,316796.76,1602779.04
BUD_0088294,Excel_Upload,Operations,9,2025,3412853.13,561345.5
BUD_0088295,Excel_Upload,Operations,9,2024,4874954.0,5776419.05
BUD_0088296,Hyperion,Finance,11,2025,3261674.66,5052492.18
BUD_0088297,Excel_Upload,IT,2,2024,274341.19,4609079.53
BUD_0088298,Anaplan,IT,2,2024,531101.7,3604777.36
BUD_0088299,Excel_Upload,Operations,6,2025,1860446.86,1146716.39
BUD_0088300,Anaplan,Operations,9,2024,2611785.57,931873.71
BUD_0088301,Hyperion,Finance,8,2025,2269084.3,4716592.75
BUD_0088302,Anaplan,Operations,7,2026,93907.64,2167223.54
BUD_0088303,Hyperion,Marketing,5,2026,2909006.8,1804656.57
BUD_0088304,Anaplan,IT,12,2024,1831017.54,703604.13
BUD_0088305,Hyperion,Marketing,12,2025,2962937.72,4398152.26
BUD_0088306,Excel_Upload,Finance,5,2026,4839715.96,3301367.68
BUD_0088307,Anaplan,Sales,8,2025,4056904.25,4703948.48
BUD_0088308,Hyperion,Finance,1,2025,2866176.33,3922179.48
BUD_0088309,Excel_Upload,Finance,12,2024,647541.95,455249.8
BUD_0088310,Excel_Upload,Sales,4,2024,3929265.21,3661475.17
BUD_0088311,Hyperion,Operations,12,2024,501189.36,333675.71
BUD_0088312,Hyperion,Sales,1,2026,3578598.68,4461119.59
BUD_0088313,Anaplan,Operations,5,2026,4689753.93,2759859.71
BUD_0088314,Hyperion,IT,5,2024,2920597.71,1613279.57
